problem_id,category,solver_rule,solver_predicted,solver_correct,solver_parse_ok,answer,solver_explanation
bd8aa942,equation,unknown_operator_fallback,,False,False,1881,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
bdca0fac,equation,unknown_operator_fallback,,False,True,2925,No rule matched all 3 example(s). Test case: 45 * 89 = ?
be0a10de,equation,unknown_operator_fallback,,False,False,""">",parse_error: no examples extracted from question text.
be5971d7,equation,unknown_operator_fallback,,False,True,-85,No rule matched all 3 example(s). Test case: 18 - 32 = ?
be7101dc,equation,unknown_operator_fallback,,False,False,\:%#,parse_error: no examples extracted from question text.
be7a9eb1,equation,unknown_operator_fallback,,False,False,[]`',parse_error: no examples extracted from question text.
be877da5,equation,unknown_operator_fallback,,False,True,02,No rule matched all 3 example(s). Test case: 93 - 91 = ?
bebb9447,equation,unknown_operator_fallback,,False,False,%#,parse_error: no examples extracted from question text.
bf2220e7,equation,unknown_operator_fallback,,False,False,:,parse_error: no examples extracted from question text.
bf4bd858,equation,unknown_operator_fallback,,False,True,101,No rule matched all 3 example(s). Test case: 98 @ 31 = ?
c00f2605,equation,unknown_operator_fallback,,False,False,"&""",parse_error: no examples extracted from question text.
c01cebb4,equation,unknown_operator_fallback,,False,False,-[},parse_error: no examples extracted from question text.
c05828eb,equation,unknown_operator_fallback,,False,False,-!|,parse_error: no examples extracted from question text.
c06e61a2,equation,unknown_operator_fallback,,False,True,29,No rule matched all 4 example(s). Test case: 34 + 84 = ?
c0dd90c0,equation,unknown_operator_fallback,,False,False,22,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
c0f32a1e,equation,unknown_operator_fallback,,False,True,085,No rule matched all 5 example(s). Test case: 92 * 02 = ?
c11777c0,equation,unknown_operator_fallback,,False,False,56,parse_error: no examples extracted from question text.
c170f7d4,equation,unknown_operator_fallback,,False,True,-15,No rule matched all 4 example(s). Test case: 01 - 16 = ?
c2199ff2,equation,unknown_operator_fallback,,False,False,1807,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
c24074a8,equation,unknown_operator_fallback,,False,False,&/,parse_error: no examples extracted from question text.
c2945f2c,equation,unknown_operator_fallback,,False,True,1976,No rule matched all 3 example(s). Test case: 07 * 79 = ?
c32681cb,equation,unknown_operator_fallback,,False,False,<&,parse_error: no examples extracted from question text.
c32e1c7b,equation,unknown_operator_fallback,,False,False,[$[,parse_error: no examples extracted from question text.
c37a2a23,equation,unknown_operator_fallback,,False,False,5850,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
c37e694c,equation,unknown_operator_fallback,,False,False,{&\\,parse_error: no examples extracted from question text.
c413ac69,equation,unknown_operator_fallback,,False,False,"{""]",parse_error: no examples extracted from question text.
c43b5a13,equation,unknown_operator_fallback,,False,False,)|,parse_error: no examples extracted from question text.
c4f66ede,equation,unknown_operator_fallback,,False,True,6125,No rule matched all 4 example(s). Test case: 25 * 61 = ?
c541eb82,equation,unknown_operator_fallback,,False,True,-01,No rule matched all 2 example(s). Test case: 47 - 48 = ?
c561264c,equation,unknown_operator_fallback,,False,True,0279,No rule matched all 4 example(s). Test case: 79 + 02 = ?
c5955a0a,equation,unknown_operator_fallback,,False,False,@',parse_error: no examples extracted from question text.
c5b058d6,equation,unknown_operator_fallback,,False,False,134,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
c5bf415c,equation,unknown_operator_fallback,,False,False,>:[,parse_error: no examples extracted from question text.
c613082a,equation,unknown_operator_fallback,,False,True,31,No rule matched all 3 example(s). Test case: 78 - 47 = ?
c6961082,equation,unknown_operator_fallback,,False,False,6831,parse_error: no examples extracted from question text.
c69b17bf,equation,unknown_operator_fallback,,False,False,?),parse_error: no examples extracted from question text.
c6c75305,equation,unknown_operator_fallback,,False,False,/\}%,parse_error: no examples extracted from question text.
c6da25af,equation,unknown_operator_fallback,,False,False,121,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
c6e60b82,equation,unknown_operator_fallback,,False,False,@),parse_error: no examples extracted from question text.
c7420a23,equation,unknown_operator_fallback,,False,True,33,No rule matched all 4 example(s). Test case: 42 $ 75 = ?
c744d26e,equation,unknown_operator_fallback,,False,False,#>/,parse_error: no examples extracted from question text.
c748b04f,equation,unknown_operator_fallback,,False,True,651,No rule matched all 4 example(s). Test case: 97 + 67 = ?
c763054a,equation,unknown_operator_fallback,,False,True,85,No rule matched all 5 example(s). Test case: 97 - 12 = ?
c76fc189,equation,unknown_operator_fallback,,False,False,-(<,parse_error: no examples extracted from question text.
c7844441,equation,unknown_operator_fallback,,False,False,:/$^,parse_error: no examples extracted from question text.
c7a7b13a,equation,unknown_operator_fallback,,False,True,35,No rule matched all 5 example(s). Test case: 93 - 29 = ?
c7aae192,equation,unknown_operator_fallback,,False,False,">""(",parse_error: no examples extracted from question text.
c7bcab48,equation,unknown_operator_fallback,,False,True,5899,No rule matched all 3 example(s). Test case: 58 # 99 = ?
c81411a2,equation,unknown_operator_fallback,,False,True,05,No rule matched all 3 example(s). Test case: 73 + 31 = ?
c84544db,equation,unknown_operator_fallback,,False,True,2024,No rule matched all 1 example(s). Test case: 20 # 24 = ?
c857a727,equation,unknown_operator_fallback,,False,True,429,No rule matched all 5 example(s). Test case: 66 * 41 = ?
c87ce9ea,equation,unknown_operator_fallback,,False,False,"""""%",parse_error: no examples extracted from question text.
c87d761a,equation,unknown_operator_fallback,,False,False,'`(,parse_error: no examples extracted from question text.
c885e697,equation,unknown_operator_fallback,,False,True,8234,No rule matched all 2 example(s). Test case: 34 * 82 = ?
c8b57f1d,equation,unknown_operator_fallback,,False,False,""")",parse_error: no examples extracted from question text.
c9151e86,equation,unknown_operator_fallback,,False,True,9421,No rule matched all 4 example(s). Test case: 69 * 31 = ?
c922dbb4,equation,unknown_operator_fallback,,False,False,>@,parse_error: no examples extracted from question text.
c934ffa1,equation,unknown_operator_fallback,,False,False,||,parse_error: no examples extracted from question text.
c9463bb4,equation,unknown_operator_fallback,,False,False,)!!!,parse_error: no examples extracted from question text.
c9780577,equation,unknown_operator_fallback,,False,False,)?,parse_error: no examples extracted from question text.
c9c26b92,equation,unknown_operator_fallback,,False,True,2151,No rule matched all 4 example(s). Test case: 24 * 63 = ?
c9e16aff,equation,unknown_operator_fallback,,False,False,]:(],parse_error: no examples extracted from question text.
ca109b5e,equation,unknown_operator_fallback,,False,False,?#?,parse_error: no examples extracted from question text.
ca43107b,equation,unknown_operator_fallback,,False,False,?,parse_error: no examples extracted from question text.
ca5db1c0,equation,unknown_operator_fallback,,False,False,^,parse_error: no examples extracted from question text.
ca85809b,equation,unknown_operator_fallback,,False,False,%!^&,parse_error: no examples extracted from question text.
ca8929f5,equation,unknown_operator_fallback,,False,True,49,No rule matched all 3 example(s). Test case: 94 @ 54 = ?
cad4b9a7,equation,unknown_operator_fallback,,False,False,"#""^",parse_error: no examples extracted from question text.
cb2fdb6b,equation,unknown_operator_fallback,,False,True,54,No rule matched all 4 example(s). Test case: 08 - 53 = ?
cb5fa22d,equation,unknown_operator_fallback,,False,True,8007,No rule matched all 4 example(s). Test case: 88 @ 91 = ?
cb796a2b,equation,unknown_operator_fallback,,False,True,114,No rule matched all 1 example(s). Test case: 23 + 91 = ?
cb7bb0d0,equation,unknown_operator_fallback,,False,False,}!,parse_error: no examples extracted from question text.
cb7bd3d2,equation,unknown_operator_fallback,,False,False,[[?,parse_error: no examples extracted from question text.
cbe4288b,equation,unknown_operator_fallback,,False,True,411,No rule matched all 3 example(s). Test case: 38 + 23 = ?
cc3ea471,equation,unknown_operator_fallback,,False,False,-!!,parse_error: no examples extracted from question text.
cc735e46,equation,unknown_operator_fallback,,False,False,4482,parse_error: no examples extracted from question text.
cc800930,equation,unknown_operator_fallback,,False,True,131,No rule matched all 2 example(s). Test case: 59 / 63 = ?
cc92d89f,equation,unknown_operator_fallback,,False,False,)[,parse_error: no examples extracted from question text.
cca64860,equation,unknown_operator_fallback,,False,False,(,parse_error: no examples extracted from question text.
cca882b8,equation,unknown_operator_fallback,,False,False,>)<|,parse_error: no examples extracted from question text.
ccf4b43c,equation,unknown_operator_fallback,,False,False,-%#,parse_error: no examples extracted from question text.
cd149ff8,equation,unknown_operator_fallback,,False,True,921,No rule matched all 2 example(s). Test case: 53 + 39 = ?
cd1c5cc3,equation,unknown_operator_fallback,,False,False,!`,parse_error: no examples extracted from question text.
cd2e20b9,equation,unknown_operator_fallback,,False,False,||`,parse_error: no examples extracted from question text.
cd5e23c7,equation,unknown_operator_fallback,,False,False,]{&,parse_error: no examples extracted from question text.
cd94ec17,equation,unknown_operator_fallback,,False,False,451,parse_error: no examples extracted from question text.
cd9d50e2,equation,reverse_concat,5293,True,True,5293,examples_parsed=1; rule=reverse_concat; input=(93 + 52); predicted=5293; expected=5293; match=YES
cde9f7ba,equation,unknown_operator_fallback,,False,False,81,parse_error: no examples extracted from question text.
cdec898a,equation,unknown_operator_fallback,,False,False,<?/,parse_error: no examples extracted from question text.
ce507d39,equation,unknown_operator_fallback,,False,False,2861,parse_error: no examples extracted from question text.
ce7138bf,equation,unknown_operator_fallback,,False,False,3,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
cee07c09,equation,unknown_operator_fallback,,False,True,4281,No rule matched all 3 example(s). Test case: 84 $ 83 = ?
cef4c8a9,equation,unknown_operator_fallback,,False,False,]`,parse_error: no examples extracted from question text.
cef50c24,equation,unknown_operator_fallback,,False,False,?,parse_error: no examples extracted from question text.
cf2a4028,equation,unknown_operator_fallback,,False,False,"!""{{",parse_error: no examples extracted from question text.
cf356d18,equation,unknown_operator_fallback,,False,False,6,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
cf4c04c0,equation,unknown_operator_fallback,,False,False,-[,parse_error: no examples extracted from question text.
cf517124,equation,unknown_operator_fallback,,False,True,24,No rule matched all 2 example(s). Test case: 03 ^ 21 = ?
cf79c10e,equation,unknown_operator_fallback,,False,False,?(,parse_error: no examples extracted from question text.
cf84c023,equation,unknown_operator_fallback,,False,False,13,parse_error: no examples extracted from question text.
cfa59b38,equation,unknown_operator_fallback,,False,True,233,No rule matched all 5 example(s). Test case: 13 # 18 = ?
cfd312b1,equation,unknown_operator_fallback,,False,False,{[\?,parse_error: no examples extracted from question text.
d008b0b6,equation,unknown_operator_fallback,,False,True,131,No rule matched all 3 example(s). Test case: 37 + 85 = ?
d033513f,equation,unknown_operator_fallback,,False,True,93,No rule matched all 5 example(s). Test case: 91 + 12 = ?
d096a492,equation,unknown_operator_fallback,,False,True,-65,No rule matched all 4 example(s). Test case: 98 - 33 = ?
d0b1e41a,equation,unknown_operator_fallback,,False,False,"#{""!",parse_error: no examples extracted from question text.
d0e1010b,equation,unknown_operator_fallback,,False,False,!&&},parse_error: no examples extracted from question text.
d129b085,equation,unknown_operator_fallback,,False,False,##$,parse_error: no examples extracted from question text.
d13e92ec,equation,unknown_operator_fallback,,False,False,?&,parse_error: no examples extracted from question text.
d17632d2,equation,unknown_operator_fallback,,False,False,571,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
d17d3a7a,equation,unknown_operator_fallback,,False,True,-01,No rule matched all 1 example(s). Test case: 66 - 67 = ?
d1bd7478,equation,unknown_operator_fallback,,False,False,30,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
d1c6beb0,equation,unknown_operator_fallback,,False,False,|/,parse_error: no examples extracted from question text.
d204b9cc,equation,unknown_operator_fallback,,False,False,231,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
d21c7677,equation,unknown_operator_fallback,,False,True,8544,No rule matched all 1 example(s). Test case: 94 # 19 = ?
d22f2d08,equation,unknown_operator_fallback,,False,True,*26,No rule matched all 1 example(s). Test case: 47 * 73 = ?
d23f4166,equation,unknown_operator_fallback,,False,False,{|)@,parse_error: no examples extracted from question text.
d250fcc5,equation,unknown_operator_fallback,,False,False,<%,parse_error: no examples extracted from question text.
d25a49a0,equation,unknown_operator_fallback,,False,False,}},parse_error: no examples extracted from question text.
d29e19a4,equation,unknown_operator_fallback,,False,False,?|,parse_error: no examples extracted from question text.
d2fe9d04,equation,unknown_operator_fallback,,False,False,)}),parse_error: no examples extracted from question text.
d303ae8e,equation,unknown_operator_fallback,,False,True,39,No rule matched all 2 example(s). Test case: 86 + 42 = ?
d3092ac1,equation,unknown_operator_fallback,,False,True,-7,No rule matched all 5 example(s). Test case: 92 - 63 = ?
d350828e,equation,unknown_operator_fallback,,False,False,}!||,parse_error: no examples extracted from question text.
d3b20e29,equation,unknown_operator_fallback,,False,True,3922,No rule matched all 3 example(s). Test case: 22 + 39 = ?
d3c1d2fb,equation,unknown_operator_fallback,,False,False,)/,parse_error: no examples extracted from question text.
d3d30b86,equation,unknown_operator_fallback,,False,False,!!$,parse_error: no examples extracted from question text.
d407570e,equation,unknown_operator_fallback,,False,False,)}}&,parse_error: no examples extracted from question text.
d4483d51,equation,unknown_operator_fallback,,False,True,3752,No rule matched all 5 example(s). Test case: 33 * 87 = ?
d44ef285,equation,unknown_operator_fallback,,False,True,988,No rule matched all 4 example(s). Test case: 01 * 98 = ?
d45dc67f,equation,unknown_operator_fallback,,False,False,(%(,parse_error: no examples extracted from question text.
d46df3b0,equation,forward_concat,,False,False,3955,parse_error: no test case (= ?) found. Rule identified from examples: forward_concat.
d490911e,equation,unknown_operator_fallback,,False,False,139,parse_error: no examples extracted from question text.
d4b08884,equation,unknown_operator_fallback,,False,True,2,No rule matched all 3 example(s). Test case: 80 $ 13 = ?
d546fd90,equation,unknown_operator_fallback,,False,False,\]@,parse_error: no examples extracted from question text.
d5602cc5,equation,unknown_operator_fallback,,False,False,(%,parse_error: no examples extracted from question text.
d56a1b4c,equation,unknown_operator_fallback,,False,False,"{/""",parse_error: no examples extracted from question text.
d5a03a2e,equation,unknown_operator_fallback,,False,False,>>,parse_error: no examples extracted from question text.
d5aa5564,equation,unknown_operator_fallback,,False,True,45,No rule matched all 2 example(s). Test case: 30 * 16 = ?
d600988d,equation,unknown_operator_fallback,,False,False,-<|,parse_error: no examples extracted from question text.
d63c1fb0,equation,unknown_operator_fallback,,False,False,"""|""%",parse_error: no examples extracted from question text.
d64a6578,equation,unknown_operator_fallback,,False,False,2626,parse_error: no examples extracted from question text.
d67cbe5f,equation,unknown_operator_fallback,,False,False,'@,parse_error: no examples extracted from question text.
d67f28ad,equation,unknown_operator_fallback,,False,True,131,No rule matched all 2 example(s). Test case: 68 # 64 = ?
d6a2e332,equation,unknown_operator_fallback,,False,False,582,parse_error: no examples extracted from question text.
d6baf5e6,equation,unknown_operator_fallback,,False,True,7847,No rule matched all 4 example(s). Test case: 87 * 69 = ?
d6c03e21,equation,unknown_operator_fallback,,False,False,&(`#,parse_error: no examples extracted from question text.
d6f18fc8,equation,unknown_operator_fallback,,False,False,-},parse_error: no examples extracted from question text.
d72d8c1c,equation,unknown_operator_fallback,,False,False,&@&%,parse_error: no examples extracted from question text.
d73ef5bf,equation,unknown_operator_fallback,,False,False,\(|,parse_error: no examples extracted from question text.
d7662688,equation,unknown_operator_fallback,,False,False,]&]],parse_error: no examples extracted from question text.
d7682996,equation,unknown_operator_fallback,,False,True,157,No rule matched all 3 example(s). Test case: 95 $ 62 = ?
d78128b2,equation,unknown_operator_fallback,,False,True,52,No rule matched all 4 example(s). Test case: 73 - 21 = ?
d78ce112,equation,unknown_operator_fallback,,False,False,7042,parse_error: no examples extracted from question text.
d7aec90d,equation,unknown_operator_fallback,,False,False,^>\,parse_error: no examples extracted from question text.
d7bcb4a6,equation,unknown_operator_fallback,,False,False,}{,parse_error: no examples extracted from question text.
d7e5414c,equation,unknown_operator_fallback,,False,False,|%\\,parse_error: no examples extracted from question text.
d809394c,equation,unknown_operator_fallback,,False,False,9099,parse_error: no examples extracted from question text.
d8126121,equation,unknown_operator_fallback,,False,False,$$(:,parse_error: no examples extracted from question text.
d82f5933,equation,unknown_operator_fallback,,False,True,86,No rule matched all 3 example(s). Test case: 91 * 94 = ?
d8735cc4,equation,forward_concat,,False,False,35,parse_error: no test case (= ?) found. Rule identified from examples: forward_concat.
d8a47cb7,equation,unknown_operator_fallback,,False,True,49,No rule matched all 2 example(s). Test case: 92 & 56 = ?
d8b3310a,equation,unknown_operator_fallback,,False,True,5491,No rule matched all 3 example(s). Test case: 63 - 45 = ?
d8bc44b3,equation,unknown_operator_fallback,,False,True,31,No rule matched all 3 example(s). Test case: 37 - 06 = ?
d8d87a89,equation,unknown_operator_fallback,,False,False,{,parse_error: no examples extracted from question text.
d911e8e1,equation,unknown_operator_fallback,,False,False,:\:,parse_error: no examples extracted from question text.
d9575f79,equation,unknown_operator_fallback,,False,False,|`/},parse_error: no examples extracted from question text.
d96607f8,equation,unknown_operator_fallback,,False,False,"""!<}",parse_error: no examples extracted from question text.
d98d85c0,equation,unknown_operator_fallback,,False,False,?(&@,parse_error: no examples extracted from question text.
d9a2b78f,equation,unknown_operator_fallback,,False,True,901,No rule matched all 2 example(s). Test case: 74 * 26 = ?
d9bedb64,equation,unknown_operator_fallback,,False,False,(1,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
da062350,equation,unknown_operator_fallback,,False,False,<[,parse_error: no examples extracted from question text.
da10a947,equation,unknown_operator_fallback,,False,False,^$!^,parse_error: no examples extracted from question text.
da2998b6,equation,unknown_operator_fallback,,False,False,-?|,parse_error: no examples extracted from question text.
da353dee,equation,unknown_operator_fallback,,False,False,"@@@""",parse_error: no examples extracted from question text.
da3f727d,equation,unknown_operator_fallback,,False,True,/14,No rule matched all 4 example(s). Test case: 59 / 73 = ?
da51295d,equation,unknown_operator_fallback,,False,False,@]`,parse_error: no examples extracted from question text.
da61dedc,equation,unknown_operator_fallback,,False,False,/|{#,parse_error: no examples extracted from question text.
da931308,equation,unknown_operator_fallback,,False,False,-(],parse_error: no examples extracted from question text.
dac75343,equation,unknown_operator_fallback,,False,False,#@@`,parse_error: no examples extracted from question text.
dad3bf21,equation,unknown_operator_fallback,,False,False,-}},parse_error: no examples extracted from question text.
dadc24d7,equation,unknown_operator_fallback,,False,False,{{,parse_error: no examples extracted from question text.
dafd11de,equation,unknown_operator_fallback,,False,False,(',parse_error: no examples extracted from question text.
db1e0603,equation,unknown_operator_fallback,,False,False,![},parse_error: no examples extracted from question text.
db4383f3,equation,unknown_operator_fallback,,False,True,175,No rule matched all 2 example(s). Test case: 01 $ 75 = ?
db4f43ef,equation,unknown_operator_fallback,,False,False,"%""|@",parse_error: no examples extracted from question text.
db564ba9,equation,unknown_operator_fallback,,False,False,(`#,parse_error: no examples extracted from question text.
db5a5b71,equation,unknown_operator_fallback,,False,False,31,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
db66c42c,equation,unknown_operator_fallback,,False,False,'},parse_error: no examples extracted from question text.
db6a5663,equation,unknown_operator_fallback,,False,False,2945,parse_error: no examples extracted from question text.
dba045b0,equation,unknown_operator_fallback,,False,False,`,parse_error: no examples extracted from question text.
dbc6defc,equation,unknown_operator_fallback,,False,False,1886,parse_error: no examples extracted from question text.
dbd0e3c9,equation,unknown_operator_fallback,,False,True,5631,No rule matched all 3 example(s). Test case: 56 * 31 = ?
dbdbbaa3,equation,unknown_operator_fallback,,False,False,>'',parse_error: no examples extracted from question text.
dc0f5e5e,equation,unknown_operator_fallback,,False,False,%%}#,parse_error: no examples extracted from question text.
dc178d1c,equation,unknown_operator_fallback,,False,False,04,parse_error: no examples extracted from question text.
dc240ebd,equation,unknown_operator_fallback,,False,False,`}:},parse_error: no examples extracted from question text.
dc6c0d49,equation,unknown_operator_fallback,,False,False,:>?#,parse_error: no examples extracted from question text.
dc73d295,equation,unknown_operator_fallback,,False,True,86,No rule matched all 2 example(s). Test case: 22 * 65 = ?
dc7a5e7b,equation,forward_concat,4445,True,True,4445,examples_parsed=1; rule=forward_concat; input=(44 @ 45); predicted=4445; expected=4445; match=YES
dc93896e,equation,unknown_operator_fallback,,False,False,[?<,parse_error: no examples extracted from question text.
dcaf44c4,equation,unknown_operator_fallback,,False,True,8742,No rule matched all 3 example(s). Test case: 24 * 95 = ?
dcb9e01d,equation,unknown_operator_fallback,,False,False,}@`,parse_error: no examples extracted from question text.
dcbf2073,equation,unknown_operator_fallback,,False,True,124,No rule matched all 4 example(s). Test case: 77 - 48 = ?
dd626fd0,equation,unknown_operator_fallback,,False,True,1671,No rule matched all 4 example(s). Test case: 08 * 22 = ?
ddb9aafd,equation,unknown_operator_fallback,,False,False,5544,parse_error: no examples extracted from question text.
dde06528,equation,unknown_operator_fallback,,False,False,8452,parse_error: no examples extracted from question text.
de036bbf,equation,unknown_operator_fallback,,False,False,''#,parse_error: no examples extracted from question text.
de3ea27c,equation,unknown_operator_fallback,,False,False,!|%],parse_error: no examples extracted from question text.
dea42835,equation,unknown_operator_fallback,,False,False,['[/,parse_error: no examples extracted from question text.
debff779,equation,unknown_operator_fallback,,False,True,94,No rule matched all 5 example(s). Test case: 36 - 41 = ?
deed3497,equation,unknown_operator_fallback,,False,False,\^]],parse_error: no examples extracted from question text.
df1e3788,equation,unknown_operator_fallback,,False,False,>^>,parse_error: no examples extracted from question text.
df309eeb,equation,unknown_operator_fallback,,False,False,77,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
df3262bc,equation,unknown_operator_fallback,,False,False,]/,parse_error: no examples extracted from question text.
df92aa6a,equation,unknown_operator_fallback,,False,True,7682,No rule matched all 3 example(s). Test case: 82 * 76 = ?
dfec0ed4,equation,forward_concat,9370,True,True,9370,examples_parsed=2; rule=forward_concat; input=(93 * 70); predicted=9370; expected=9370; match=YES
dfecf5f5,equation,unknown_operator_fallback,,False,False,',parse_error: no examples extracted from question text.
e07fffa6,equation,unknown_operator_fallback,,False,True,04,No rule matched all 2 example(s). Test case: 36 - 32 = ?
e102a09d,equation,unknown_operator_fallback,,False,True,-02,No rule matched all 5 example(s). Test case: 42 - 44 = ?
e126a1e3,equation,unknown_operator_fallback,,False,False,"<"":",parse_error: no examples extracted from question text.
e141dc83,equation,unknown_operator_fallback,,False,False,:>,parse_error: no examples extracted from question text.
e1728524,equation,unknown_operator_fallback,,False,True,1089,No rule matched all 3 example(s). Test case: 99 / 99 = ?
e1c0ae13,equation,unknown_operator_fallback,,False,False,4968,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
e2361a00,equation,unknown_operator_fallback,,False,False,',parse_error: no examples extracted from question text.
e247d364,equation,unknown_operator_fallback,,False,False,11,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
e2bb1d9f,equation,unknown_operator_fallback,,False,True,-91,No rule matched all 3 example(s). Test case: 03 - 94 = ?
e2c069ae,equation,unknown_operator_fallback,,False,False,/{,parse_error: no examples extracted from question text.
e2f2bea4,equation,unknown_operator_fallback,,False,True,3075,No rule matched all 2 example(s). Test case: 29 * 26 = ?
e307429d,equation,unknown_operator_fallback,,False,False,6523,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
e33f1695,equation,unknown_operator_fallback,,False,False,5554,parse_error: no examples extracted from question text.
e3890bf7,equation,unknown_operator_fallback,,False,False,{@%],parse_error: no examples extracted from question text.
e38c423b,equation,unknown_operator_fallback,,False,False,"""(@""",parse_error: no examples extracted from question text.
e3b06854,equation,unknown_operator_fallback,,False,False,/&:,parse_error: no examples extracted from question text.
e3b3573a,equation,unknown_operator_fallback,,False,True,7265,No rule matched all 1 example(s). Test case: 76 | 48 = ?
e3bf0c2c,equation,unknown_operator_fallback,,False,False,"""`",parse_error: no examples extracted from question text.
e3fbc768,equation,unknown_operator_fallback,,False,False,'(^),parse_error: no examples extracted from question text.
e401ee4f,equation,unknown_operator_fallback,,False,False,^^@},parse_error: no examples extracted from question text.
e4479bb1,equation,unknown_operator_fallback,,False,False,(35,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
e483e127,equation,unknown_operator_fallback,,False,False,#''>,parse_error: no examples extracted from question text.
e4aeed67,equation,unknown_operator_fallback,,False,False,@`,parse_error: no examples extracted from question text.
e4b6ce82,equation,unknown_operator_fallback,,False,True,669,No rule matched all 3 example(s). Test case: 24 @ 32 = ?
e4ca4f9e,equation,unknown_operator_fallback,,False,False,'#{,parse_error: no examples extracted from question text.
e4cc7639,equation,unknown_operator_fallback,,False,False,113,parse_error: no examples extracted from question text.
e518256e,equation,unknown_operator_fallback,,False,False,84,parse_error: no examples extracted from question text.
e582df31,equation,unknown_operator_fallback,,False,False,}@,parse_error: no examples extracted from question text.
e585410a,equation,unknown_operator_fallback,,False,False,"$""!@",parse_error: no examples extracted from question text.
e5956ffa,equation,unknown_operator_fallback,,False,False,821,parse_error: no examples extracted from question text.
e5b65a4c,equation,unknown_operator_fallback,,False,False,``#,parse_error: no examples extracted from question text.
e5d4eeb8,equation,unknown_operator_fallback,,False,True,1162,No rule matched all 3 example(s). Test case: 92 * 09 = ?
e5d6e090,equation,unknown_operator_fallback,,False,False,#<@,parse_error: no examples extracted from question text.
e5e29014,equation,unknown_operator_fallback,,False,False,'%,parse_error: no examples extracted from question text.
e62b6ae9,equation,unknown_operator_fallback,,False,False,[[`<,parse_error: no examples extracted from question text.
e667f2d7,equation,unknown_operator_fallback,,False,False,*4,parse_error: no examples extracted from question text.
e6af1658,equation,unknown_operator_fallback,,False,False,)})/,parse_error: no examples extracted from question text.
e70d5739,equation,unknown_operator_fallback,,False,True,6257,No rule matched all 3 example(s). Test case: 57 + 62 = ?
e776562e,equation,unknown_operator_fallback,,False,False,@\%,parse_error: no examples extracted from question text.
e7b87b82,equation,unknown_operator_fallback,,False,False,10,parse_error: no examples extracted from question text.
e7cf0394,equation,unknown_operator_fallback,,False,False,9783,parse_error: no examples extracted from question text.
e7dfe7d3,equation,unknown_operator_fallback,,False,False,0,parse_error: no examples extracted from question text.
e8011eb6,equation,unknown_operator_fallback,,False,False,]$|%,parse_error: no examples extracted from question text.
e82ed6be,equation,unknown_operator_fallback,,False,False,/'?,parse_error: no examples extracted from question text.
e836fb20,equation,unknown_operator_fallback,,False,True,68,No rule matched all 4 example(s). Test case: 89 - 21 = ?
e8de8b47,equation,unknown_operator_fallback,,False,True,1,No rule matched all 1 example(s). Test case: 57 $ 56 = ?
e952f61f,equation,unknown_operator_fallback,,False,True,4699,No rule matched all 5 example(s). Test case: 50 $ 94 = ?
e977d0b7,equation,unknown_operator_fallback,,False,False,&[/{,parse_error: no examples extracted from question text.
e9a84dd6,equation,unknown_operator_fallback,,False,True,771,No rule matched all 4 example(s). Test case: 97 + 89 = ?
e9a9f047,equation,unknown_operator_fallback,,False,False,|(,parse_error: no examples extracted from question text.
e9aece37,equation,unknown_operator_fallback,,False,False,"[`""`",parse_error: no examples extracted from question text.
e9afa4a0,equation,unknown_operator_fallback,,False,False,}51,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
e9b69bf8,equation,unknown_operator_fallback,,False,False,15,parse_error: no examples extracted from question text.
e9e6b620,equation,unknown_operator_fallback,,False,False,25,parse_error: no examples extracted from question text.
e9f8559a,equation,unknown_operator_fallback,,False,False,!|:',parse_error: no examples extracted from question text.
ea04ed35,equation,unknown_operator_fallback,,False,False,"|""",parse_error: no examples extracted from question text.
ea6d926a,equation,unknown_operator_fallback,,False,True,87,No rule matched all 4 example(s). Test case: 25 + 62 = ?
ea829b32,equation,unknown_operator_fallback,,False,False,151,parse_error: no examples extracted from question text.
ea9f3811,equation,forward_concat,,False,False,}13,parse_error: no test case (= ?) found. Rule identified from examples: forward_concat.
eabc719f,equation,unknown_operator_fallback,,False,False,"/$""""",parse_error: no examples extracted from question text.
